TIPO DE MORTE;HORA;BAIRRO DA OCORRENCIA;LOGRADOURO DA OCORRENCIA;GENERO;ETNIA;IDADE;PROFISSAO;ESCOLARIDADE;INSTRUMENTO UTILIZADO;MES;DIA;DIA DA SEMANA;FAIXA ;HORARIO APROXIMADO;TURNO
HOMICIDIO;06:19;FELIPE CAMARÃO;R DA TAMARINEIRA;MASCULINO;NEGRA;24;NI;NI;ARMA BRANCA;maio;10;domingo;ADULTO;6;MADRUGADA
HOMICIDIO;12:00;FELIPE CAMARÃO;1ª TV RAINHA DO MAR;MASCULINO;PARDA;24;DESEMPREGADO;NI;ARMA DE FOGO;agosto;3;segunda-feira;ADULTO;12;MATUTINO
HOMICIDIO;21:00;FELIPE CAMARÃO;AV PERIMETRAL SUL;MASCULINO;NEGRA;28;DESOCUPADO(A);NI;ARMA DE FOGO;setembro;27;domingo;ADULTO;21;NOTURNO
HOMICIDIO;21:52;FELIPE CAMARÃO;DENTRO DO CONDOMINIO EM FELIPE CAMARAO;MASCULINO;PARDA;31;DESEMPREGADO;NI;ARMA DE FOGO;fevereiro;22;domingo;ADULTO;22;NOTURNO
HOMICIDIO;22:48;FELIPE CAMARÃO;NI;MASCULINO;PARDA;42;NI;NI;ARMA DE FOGO;maio;27;quarta-feira;ADULTO;23;NOTURNO
HOMICIDIO;16:00;FELIPE CAMARÃO;PROX. A TORRE DE ALTA TENSAO MORRO JARDIM AMERICA ;MASCULINO;PARDA;14;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;fevereiro;26;quinta-feira;ADOLESCENTE;16;VESPERTINO
HOMICIDIO;09:30;FELIPE CAMARÃO;R DOS POTIGUARES;MASCULINO;NEGRA;25;SEM PROFISSAO;NI;ARMA DE FOGO;novembro;25;quarta-feira;ADULTO;10;MATUTINO
HOMICIDIO;14:44;FELIPE CAMARÃO;R ITAMAR MACIEL;FEMININO;PARDA;25;NI;NI;ARMA DE FOGO;junho;1;segunda-feira;ADULTO;15;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;16:00;FELIPE CAMARÃO;R MIRASSOL;MASCULINO;PARDA;23;NI;NI;ARMA DE FOGO;novembro;15;domingo;ADULTO;16;VESPERTINO
HOMICIDIO;18:00;FELIPE CAMARÃO;R NSA. SRA. DO LIVRAMENTO ;MASCULINO;NEGRA;16;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;agosto;31;segunda-feira;ADOLESCENTE;18;VESPERTINO
HOMICIDIO;00:32;FELIPE CAMARÃO;R PADRE CICERO, 09;MASCULINO;PARDA;16;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;março;25;quarta-feira;ADOLESCENTE;1;NOTURNO
HOMICIDIO;00:54;FELIPE CAMARÃO;R PEDRINHO BEZERRA AO LADO DO RESTAURANTE DA SOCORRO FELIPE CAMARAO;MASCULINO;PARDA;20;DESEMPREGADO;NI;ARMA DE FOGO;dezembro;27;domingo;ADULTO;1;NOTURNO
HOMICIDIO;20:45;FELIPE CAMARÃO;R PEIXE BOI;MASCULINO;PARDA;38;FEIRANTE;NI;ARMA DE FOGO;novembro;30;segunda-feira;ADULTO;21;NOTURNO
HOMICIDIO;NI;FELIPE CAMARÃO;R PROF. ANTONIO TRIGUEIRO;MASCULINO;NEGRA;19;DESEMPREGADO;NI;ARMA DE FOGO;setembro;20;domingo;ADULTO;NI;NI
HOMICIDIO;23:00;FELIPE CAMARÃO;R PROF. ANTONIO TRIGUEIRO;MASCULINO;NEGRA;26;DESEMPREGADO;NI;ARMA DE FOGO;setembro;27;domingo;ADULTO;23;NOTURNO
HOMICIDIO;19:34;FELIPE CAMARÃO;R PROF. ANTONIO TRIGUEIRO (EM FRENTE AO Nº640);MASCULINO;PARDA;21;PESCADOR;NI;ARMA DE FOGO;junho;28;domingo;ADULTO;20;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;19:30;FELIPE CAMARÃO;R RAINHA DO MAR;MASCULINO;PARDA;18;DESEMPREGADO;NI;ARMA DE FOGO;dezembro;8;terça-feira;ADULTO;20;NOTURNO
HOMICIDIO;14:00;FELIPE CAMARÃO;R SANTA MARIA GORETE;MASCULINO;PARDA;35;NI;NI;ARMA DE FOGO;setembro;15;terça-feira;ADULTO;14;VESPERTINO
HOMICIDIO;19:19;FELIPE CAMARÃO;R SAO VICENTE, VILA PE JOAO MARIA;MASCULINO;BRANCA;22;EX DETENTO DESOCUPADO;NI;ARMA DE FOGO;abril;3;sexta-feira;ADULTO;19;NOTURNO
HOMICIDIO;17:00;FELIPE CAMARÃO;R TODOS OS SANTOS;MASCULINO;BRANCA;29;EX DETENTO TRABALHADOR;NI;ARMA DE FOGO;agosto;13;quinta-feira;ADULTO;17;VESPERTINO
HOMICIDIO;06:44;FELIPE CAMARÃO;TV NOSSA SENHORA DO ROSARIO, NA COMUNIDADE DO FIO;MASCULINO;PARDA;25;NI;NI;ARMA DE FOGO;maio;17;domingo;ADULTO;7;MATUTINO
HOMICIDIO;16:45;FELIPE CAMARÃO;TV SANTA ISABEL;FEMININO;NEGRA;40;EX DETENTO TRABALHADOR;NI;ARMA DE FOGO;dezembro;13;domingo;ADULTO;17;VESPERTINO
HOMICIDIO;22:07;FELIPE CAMARÃO;TV TURQUIA, Nº 624 ESQUINA COM A R INDOMAR, PROXIMO DO SUPER BOX;MASCULINO;NEGRA;18;DESOCUPADO(A);NI;ARMA DE FOGO;dezembro;15;terça-feira;ADULTO;22;NOTURNO
HOMICIDIO;07:00;FELIPE CAMARÃO;R RANIERE MAZILE;MASCULINO;PARDA;41;ENGENHEIRO TEXTIL;SUPERIOR;ARMA BRANCA;setembro;25;sexta-feira;ADULTO;7;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;19:00;GUARAPES;R NOSSA SRA DAS VITORIAS;MASCULINO;PARDA;49;BISCATEIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA BRANCA;agosto;29;sábado;ADULTO;19;NOTURNO
HOMICIDIO;20:50;GUARAPES;ENCONTRADO EM ESTRADA CARROCAVEL - GUARAPES II - ZONA RURAL - MACAIBA-RN;MASCULINO;PARDA;24;AGRICULTOR(A);ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;julho;24;sexta-feira;ADULTO;21;NOTURNO
HOMICIDIO;19:00;GUARAPES;R JARDIM BOTANICO;MASCULINO;NEGRA;24;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;agosto;30;domingo;ADULTO;19;NOTURNO
HOMICIDIO;21:13;GUARAPES;R NOSSA SENHORA DA APRESENTACAO;FEMININO;PARDA;17;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;julho;3;sexta-feira;ADOLESCENTE;21;NOTURNO
HOMICIDIO;NI;GUARAPES;NI;MASCULINO;NEGRA;30;IMPRESSOR GRAFICO;ENSINO MEDIO COMPLETO;ARMA DE FOGO;janeiro;26;segunda-feira;ADULTO;NI;NI
HOMICIDIO;07:00;GUARAPES;BR. 226. PROXIMO A PISCINA DO AMOR;MASCULINO;PARDA;41;PESCADOR;NI;ARMA DE FOGO;fevereiro;25;quarta-feira;ADULTO;7;MATUTINO
HOMICIDIO;23:05;GUARAPES;CAMPO DE FUTEBOL DO INFERNINHO;MASCULINO;PARDA;23;DESOCUPADO(A);NI;ARMA DE FOGO;março;25;quarta-feira;ADULTO;23;NOTURNO
HOMICIDIO;11:00;GUARAPES;R CAFE FILHO;MASCULINO;PARDA;16;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;agosto;19;quarta-feira;ADOLESCENTE;11;MATUTINO
HOMICIDIO;04:00;IGAPÓ;R SANTIAGO;MASCULINO;PARDA;28;SOLDADOR;ENSINO FUNDAMENTAL COMPLETO;ARMA BRANCA;fevereiro;28;sábado;ADULTO;4;MADRUGADA
HOMICIDIO;00:10;IGAPÓ;AV TOMAZ LANDIM;MASCULINO;BRANCA;17;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;junho;18;quinta-feira;ADOLESCENTE;0;NOTURNO
HOMICIDIO;20:21;IGAPÓ;AV TOMAZ LANDIM;MASCULINO;PARDA;23;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;março;21;sábado;ADULTO;20;NOTURNO
HOMICIDIO;11:21;IGAPÓ;PROXIMIDADES DO RIO DOCE - R SAO DOMINGO DO AMARANTE;MASCULINO;PARDA;24;PINTOR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;abril;27;segunda-feira;ADULTO;11;MATUTINO
HOMICIDIO;NI;IGAPÓ;R PASTOR JOSE MORAIS, 381.I SAIDA DO BAR ALTAS HORAS;MASCULINO;NEGRA;19;PEDREIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;março;8;domingo;ADULTO;NI;NI
HOMICIDIO;21:53;IGAPÓ;R SANTA LUZIA, CASA DE DRINKS ALTAS HORAS;FEMININO;PARDA;35;DO LAR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;fevereiro;20;sexta-feira;ADULTO;22;NOTURNO
HOMICIDIO;18:27;IGAPÓ;R SANTO INACIO DE LOYOLA;MASCULINO;NEGRA;18;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;março;20;sexta-feira;ADULTO;18;VESPERTINO
HOMICIDIO;21:58;IGAPÓ;R VULPIANO CAVALCANTE, 06, CONJ VILA PARAISO;MASCULINO;PARDA;24;CALCETEIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;abril;25;sábado;ADULTO;22;NOTURNO
HOMICIDIO;20:00;IGAPÓ;TV SANTO AGOSTNHO DENTRO DA RESIDENCIA DR;MASCULINO;NEGRA;34;PEDREIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;janeiro;5;segunda-feira;ADULTO;20;NOTURNO
HOMICIDIO;20:00;IGAPÓ;TV SANTO AGOSTNHO DENTRO DA RESIDENCIA DR;MASCULINO;PARDA;40;PEDREIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;janeiro;5;segunda-feira;ADULTO;20;NOTURNO
HOMICIDIO;11:51;IGAPÓ;TV SAO SEBASTIAO, VILA PARAISO;MASCULINO;PARDA;25;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;abril;5;domingo;ADULTO;12;MATUTINO
HOMICIDIO;02:17;IGAPÓ;AV JOAO MEDEIROS FILHO;MASCULINO;PARDA;21;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;fevereiro;10;terça-feira;ADULTO;2;MADRUGADA
HOMICIDIO;21:00;IGAPÓ;R PONTE NOVA EM FRENTE AO N° 1122 - VILA PARAISO FV;MASCULINO;NEGRA;31;VIGILANTE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;janeiro;24;sábado;ADULTO;21;NOTURNO
HOMICIDIO;02:00;IGAPÓ;R PRES MEDICI;MASCULINO;NEGRA;27;GARCOM;ENSINO MEDIO COMPLETO;ARMA DE FOGO;setembro;6;domingo;ADULTO;2;MADRUGADA
HOMICIDIO;02:00;IGAPÓ;R SANTA LUZIA,1245, NO BAR ALTAS HORAS;FEMININO;PARDA;18;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;março;8;domingo;ADULTO;2;MADRUGADA
HOMICIDIO;00:58;IGAPÓ;R SANTO INACIO DE LOILA;MASCULINO;NEGRA;28;COBRADOR(A) EM COLETIVOS;ENSINO MEDIO COMPLETO;ARMA DE FOGO;julho;5;domingo;ADULTO;1;NOTURNO
HOMICIDIO;20:00;IGAPÓ;R SANTO INACIO DE LOYOLA COM NSSA SENHORA DO O;MASCULINO;PARDA;15;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;fevereiro;24;terça-feira;ADOLESCENTE;20;NOTURNO
LATROCINIO;NI;IGAPÓ;R VENUS, 183 CONDOMINIO CIDADE DO SOL;MASCULINO;PARDA;49;GUARDA DE TRANSITO;ENSINO MEDIO COMPLETO;ARMA DE FOGO;fevereiro;22;domingo;ADULTO;NI;NI
HOMICIDIO;14:00;IGAPÓ;AV BEL TOMAZ LANDIM;MASCULINO;NEGRA;19;NI;NI;ARMA DE FOGO;outubro;29;quinta-feira;ADULTO;14;VESPERTINO
HOMICIDIO;14:00;IGAPÓ;COMUNIDADE BEIRA RIO;MASCULINO;NEGRA;45;NI;NI;ARMA DE FOGO;março;9;segunda-feira;ADULTO;14;VESPERTINO
HOMICIDIO;07:10;IGAPÓ;ENCONTRADO NA R PORTO RICO, AS MARGENS DA PONTE DE IGAPO, COMUNIDADE BEIRA RIO;MASCULINO;PARDA;17;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;novembro;18;quarta-feira;ADOLESCENTE;7;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;21:39;IGAPÓ;FAVELA BEIRA RIO;MASCULINO;PARDA;26;NI;NI;ARMA DE FOGO;novembro;4;quarta-feira;ADULTO;22;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;NI;IGAPÓ;R ARAGUARI;MASCULINO;PARDA;25;NI;NI;ARMA DE FOGO;julho;30;quinta-feira;ADULTO;NI;NI
HOMICIDIO;18:10;IGAPÓ;R PASTOR JOSE MORAIS, 343;MASCULINO;NEGRA;21;SEM PROFISSAO;NI;ARMA DE FOGO;novembro;22;domingo;ADULTO;18;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;17:06;IGAPÓ;R PROFESSOR PAULO NOBRE;MASCULINO;PARDA;19;DESOCUPADO(A);NI;ARMA DE FOGO;julho;7;terça-feira;ADULTO;17;VESPERTINO
HOMICIDIO;21:00;IGAPÓ;R SANTA LUZIA , NA CALCADA DA RESIDENCIA DE N° 1257 FV;MASCULINO;NEGRA;26;EX DETENTO DESOCUPADO;NI;ARMA DE FOGO;janeiro;24;sábado;ADULTO;21;NOTURNO
HOMICIDIO;09:31;IGAPÓ;R SANTO INACIO DE LOYOLA, EM FRENTE AO Nº21;MASCULINO;NEGRA;39;DESEMPREGADO;NI;ARMA DE FOGO;julho;1;quarta-feira;ADULTO;10;MATUTINO
HOMICIDIO;11:00;IGAPÓ;R SEBASTIAO GONCALVES, PROXIMO A CRECHE VULPIANO CAVALCANTI, CJ VILA PARAISO.;MASCULINO;NEGRA;28;DESOCUPADO(A);NI;ARMA DE FOGO;março;9;segunda-feira;ADULTO;11;MATUTINO
HOMICIDIO;20:55;IGAPÓ;TV ONDA VERDE, EM FRENTE O NUMERO 40;MASCULINO;PARDA;24;NI;NI;ARMA DE FOGO;junho;2;terça-feira;ADULTO;21;NOTURNO
FEMINICIDIO;00:23;IGAPÓ;R SAO LUIZ, 31-B;FEMININO;BRANCA;51;PROPRIETARIO DE LOJAS;SUPERIOR;ARMA DE FOGO;julho;26;domingo;ADULTO;0;NOTURNO
HOMICIDIO;19:58;IGAPÓ;R VULPIANO CAVALCANTE, 06, CONJ VILA PARAISO;MASCULINO;PARDA;45;ENFERMEIRO(A);SUPERIOR;ARMA DE FOGO;abril;25;sábado;ADULTO;20;NOTURNO
HOMICIDIO;21:00;LAGOA AZUL;3ª TV SALESIANO;MASCULINO;NEGRA;28;ASG;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;outubro;26;segunda-feira;ADULTO;21;NOTURNO
HOMICIDIO;18:23;LAGOA AZUL;CONJUNTO NOVA NATAL;FEMININO;BRANCA;11;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;abril;28;terça-feira;CRIANÇA;18;VESPERTINO
HOMICIDIO;13:00;LAGOA AZUL;ENCONTRADO NA R PROJETADA (PARALELA A R ANITA MARQUES);MASCULINO;BRANCA;16;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;agosto;4;terça-feira;ADOLESCENTE;13;VESPERTINO
HOMICIDIO;13:00;LAGOA AZUL;ENCONTRADO NA R PROJETADA (PARALELA A R ANITA MARQUES);MASCULINO;BRANCA;16;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;agosto;4;terça-feira;ADOLESCENTE;13;VESPERTINO
HOMICIDIO;06:00;LAGOA AZUL;ESTRADA CARROCAVEL;MASCULINO;NEGRA;20;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;setembro;20;domingo;ADULTO;6;MADRUGADA
HOMICIDIO;06:04;LAGOA AZUL;NUM BAR EM NOVA NATAL;MASCULINO;PARDA;23;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;abril;30;quinta-feira;ADULTO;6;MADRUGADA
HOMICIDIO;20:03;LAGOA AZUL;R BUMBA MEU BOI, S/Nº - LOT. JOSE SARNEY;FEMININO;PARDA;89;DO LAR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;maio;6;quarta-feira;IDOSO;20;NOTURNO
HOMICIDIO;NI;LAGOA AZUL;R ELDORADO;FEMININO;PARDA;28;DO LAR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;janeiro;11;domingo;ADULTO;NI;NI
HOMICIDIO;16:56;LAGOA AZUL;R JULIO VIANA DE CARVALHO, LOTEAMENTO CAMARA CASCUDO;MASCULINO;PARDA;23;ASG;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;novembro;14;sábado;ADULTO;17;VESPERTINO
HOMICIDIO;06:00;LAGOA AZUL;R MANGABEIRA;MASCULINO;NEGRA;20;ASG;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;outubro;7;quarta-feira;ADULTO;6;MADRUGADA
HOMICIDIO;23:00;LAGOA AZUL;R MEDELIN;MASCULINO;NEGRA;28;PEDREIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;agosto;21;sexta-feira;ADULTO;23;NOTURNO
HOMICIDIO;18:53;LAGOA AZUL;R NOSSA SENHORA DA CONCEICAO EM FRENTE A GALETERIA FRANGO ABATIDO NORDELANDIA;MASCULINO;PARDA;23;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;novembro;8;domingo;ADULTO;19;NOTURNO
HOMICIDIO;20:17;LAGOA AZUL;R TIJUANA, LOTEAMENTO BOA ESPERANCA;MASCULINO;PARDA;23;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;junho;6;sábado;ADULTO;20;NOTURNO
HOMICIDIO;23:08;LAGOA AZUL;NORDERLANDIA;MASCULINO;PARDA;21;MOTORISTA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;junho;12;sexta-feira;ADULTO;23;NOTURNO
HOMICIDIO;18:51;LAGOA AZUL;R BERTIOGA, S/N°, CONJ GRAMORE (BAR DO MECAO);MASCULINO;PARDA;19;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;maio;28;quinta-feira;ADULTO;19;NOTURNO
HOMICIDIO;09:20;LAGOA AZUL;R POETA RENATO CALDAS;MASCULINO;PARDA;18;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;novembro;17;terça-feira;ADULTO;9;MATUTINO
HOMICIDIO;23:01;LAGOA AZUL;ESQUINA DA R DA ROSEIRA, LT JOSE SARNEY;MASCULINO;PARDA;28;DESOCUPADO(A);NI;ARMA DE FOGO;novembro;5;quinta-feira;ADULTO;23;NOTURNO
HOMICIDIO;09:52;LAGOA AZUL;ESTRADA CARROCAVEL ACESSO A LAGOA AZUL;MASCULINO;NEGRA;19;DESEMPREGADO;NI;ARMA DE FOGO;fevereiro;15;domingo;ADULTO;10;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;21:24;LAGOA AZUL;LOTEAMENTO CAMARA CASCUDO;MASCULINO;PARDA;17;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;junho;7;domingo;ADOLESCENTE;21;NOTURNO
HOMICIDIO;12:00;LAGOA AZUL;R DO RIACHO, 202, LOT. JOSE SARNEY VP;MASCULINO;NEGRA;27;EX DETENTO DESOCUPADO;NI;ARMA DE FOGO;janeiro;21;quarta-feira;ADULTO;12;MATUTINO
HOMICIDIO;NI;LAGOA AZUL;R FLOR DE CACTOS, 1265 - NOVA NATAL;MASCULINO;NEGRA;43;DESOCUPADO(A);NI;ARMA DE FOGO;março;13;sexta-feira;ADULTO;NI;NI
HOMICIDIO;00:00;LAGOA AZUL;R GUARARAPES;MASCULINO;NEGRA;38;MORADOR DE RUA;NI;ARMA DE FOGO;setembro;27;domingo;ADULTO;0;NOTURNO
HOMICIDIO;18:00;LAGOA AZUL;R JULIANA OLIVEIRA, EM FRENTE AO Nº321, NORDERLANDIA;MASCULINO;PARDA;24;DESEMPREGADO;NI;ARMA DE FOGO;julho;17;sexta-feira;ADULTO;18;VESPERTINO
HOMICIDIO;20:44;LAGOA AZUL;R SEVERINO TORRES DE FARIAS, LOT NORDERLANDIA;MASCULINO;PARDA;20;DETENTO FUGITIVO;NI;ARMA DE FOGO;julho;2;quinta-feira;ADULTO;21;NOTURNO
HOMICIDIO;09:57;LAGOA AZUL;TV ESPERANCA, LOT. JOSE SARNEY;MASCULINO;PARDA;27;EX DETENTO DESOCUPADO;NI;ARMA DE FOGO;abril;3;sexta-feira;ADULTO;10;MATUTINO
HOMICIDIO;06:20;LAGOA AZUL;TV LAGOA FORMOSA, 12 - LOT. JOSE SARNEY;MASCULINO;PARDA;50;SEM PROFISSAO;NI;ARMA DE FOGO;novembro;18;quarta-feira;ADULTO;6;MADRUGADA
HOMICIDIO;11:28;LAGOA AZUL;TV SANTO EXPEDITO;MASCULINO;NEGRA;22;EX DETENTO DESOCUPADO;NI;ARMA DE FOGO;abril;28;terça-feira;ADULTO;11;MATUTINO
HOMICIDIO;20:00;LAGOA AZUL;TV SAO RAFAEL;MASCULINO;NEGRA;19;DESOCUPADO(A);NI;ARMA DE FOGO;outubro;27;terça-feira;ADULTO;20;NOTURNO
LATROCINIO;21:00;LAGOA AZUL;R CECILIO DO NASCIMENTO;MASCULINO;BRANCA;49;POLICIAL MILITAR;SUPERIOR;ARMA DE FOGO;outubro;31;sábado;ADULTO;21;NOTURNO
HOMICIDIO;21:00;LAGOA NOVA;R SAO JOSE ;MASCULINO;NEGRA;35;PESCADOR;NI;ARMA DE FOGO;outubro;20;terça-feira;ADULTO;21;NOTURNO
HOMICIDIO;21:00;LAGOA SECA;R CEL SILVINO BEZERRA VP;MASCULINO;NEGRA;23;GARCOM;ENSINO MEDIO COMPLETO;ARMA DE FOGO;janeiro;20;terça-feira;ADULTO;21;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;14:00;LAGOA SECA;R JOSE FARACHE;MASCULINO;NEGRA;21;GARCOM;ENSINO MEDIO COMPLETO;ARMA DE FOGO;outubro;28;quarta-feira;ADULTO;14;VESPERTINO
HOMICIDIO;21:28;LAGOA SECA;R SAO JOAO;MASCULINO;NEGRA;54;APOSENTADO(A);NI;ARMA BRANCA;março;23;segunda-feira;ADULTO;21;NOTURNO
HOMICIDIO;21:00;MÃE LUÍZA;R CAMARAGIBE;MASCULINO;NEGRA;29;CARROCEIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;outubro;11;domingo;ADULTO;21;NOTURNO
HOMICIDIO;19:05;MÃE LUÍZA;R SAO PEDRO;MASCULINO;BRANCA;22;PEDREIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;abril;13;segunda-feira;ADULTO;19;NOTURNO
HOMICIDIO;19:58;MÃE LUÍZA;9ª TV JOAO XXIII;MASCULINO;PARDA;27;SERRALHEIRO;ENSINO MEDIO COMPLETO;ARMA DE FOGO;fevereiro;21;sábado;ADULTO;20;NOTURNO
HOMICIDIO;NI;MÃE LUÍZA;R JOAO XXIII VP;MASCULINO;NEGRA;34;SEGURANCA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;janeiro;31;sábado;ADULTO;NI;NI
HOMICIDIO;21:00;MÃE LUÍZA;TV GUANABARA;MASCULINO;PARDA;25;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;agosto;8;sábado;ADULTO;21;NOTURNO
HOMICIDIO;20:23;MÃE LUÍZA;R GUANABARA;MASCULINO;BRANCA;19;DESEMPREGADO;NI;ARMA DE FOGO;abril;4;sábado;ADULTO;20;NOTURNO
HOMICIDIO;19:00;MÃE LUÍZA;R JOAO XXIII VP;MASCULINO;NEGRA;31;EX DETENTO DESOCUPADO;NI;ARMA DE FOGO;janeiro;31;sábado;ADULTO;19;NOTURNO
HOMICIDIO;23:00;MÃE LUÍZA;R PADRE CICERO ;MASCULINO;PARDA;33;DESEMPREGADO;NI;ARMA DE FOGO;setembro;18;sexta-feira;ADULTO;23;NOTURNO
HOMICIDIO;19:00;MÃE LUÍZA;TV SAQUAREMA;MASCULINO;NEGRA;20;NI;NI;ARMA DE FOGO;outubro;13;terça-feira;ADULTO;19;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;07:49;MÃE LUÍZA;NA FEIRA PUBLICA;MASCULINO;PARDA;44;ARTESAO;SUPERIOR;ARMA DE FOGO;dezembro;27;domingo;ADULTO;8;MATUTINO
HOMICIDIO;06:00;NEÓPOLIS;R PARACATU AO LADO DO COND. STILO;MASCULINO;NEGRA;47;PEDREIRO;ENSINO FUNDAMENTAL COMPLETO;OBJETO CONTUNDENTE;março;16;segunda-feira;ADULTO;6;MADRUGADA
HOMICIDIO;23:19;NEÓPOLIS;R DAS ALAGOAS;MASCULINO;PARDA;32;VIGILANTE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;julho;6;segunda-feira;ADULTO;23;NOTURNO
HOMICIDIO;03:50;NEÓPOLIS;R NOVA SERRANA COM A R POCOS DE CALDAS (R ESTRELA DO MAR);MASCULINO;PARDA;39;GARCOM;ENSINO MEDIO COMPLETO;ARMA DE FOGO;dezembro;25;sexta-feira;ADULTO;4;MADRUGADA
LESAO CORPORAL SEGUIDA DE MORTE;18:47;NI;HOSPITAL WAFREDO GURGEL;MASCULINO;PARDA;54;AGRICULTOR(A);ENSINO FUNDAMENTAL COMPLETO;ESPANCAMENTO;novembro;3;terça-feira;ADULTO;19;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;NI;NI;HOSPITAL WAFREDO GURGEL;MASCULINO;NEGRA;21;VENDEDOR DE LOJA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;outubro;4;domingo;ADULTO;NI;NI
LESAO CORPORAL SEGUIDA DE MORTE;07:12;NI;HOSPITAL WAFREDO GURGEL;MASCULINO;PARDA;26;DESEMPREGADO;NI;ARMA BRANCA;dezembro;27;domingo;ADULTO;7;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;NI;NI;HOSPITAL WAFREDO GURGEL;MASCULINO;NEGRA;22;NI;NI;ARMA DE FOGO;outubro;7;quarta-feira;ADULTO;NI;NI
LESAO CORPORAL SEGUIDA DE MORTE;NI;NI;HOSPITAL WAFREDO GURGEL;MASCULINO;PARDA;22;NI;NI;ARMA DE FOGO;agosto;25;terça-feira;ADULTO;NI;NI
LESAO CORPORAL SEGUIDA DE MORTE;NI;NI;HOSPITAL WAFREDO GURGEL;MASCULINO;NEGRA;35;NI;NI;ARMA DE FOGO;outubro;6;terça-feira;ADULTO;NI;NI
LESAO CORPORAL SEGUIDA DE MORTE;18:43;NI;HOSPITAL WAFREDO GURGEL;MASCULINO;PARDA;34;EX DETENTO DESOCUPADO;NI;ARMA DE FOGO;março;22;domingo;ADULTO;19;NOTURNO
